RA_ICRS;DE_ICRS;Plx;pmRA;pmDE;Gmag;BPmag;RPmag
deg;deg;mas;mas/yr;mas/yr;mag;mag;mag
---------------;---------------;----------;---------;---------;---------;---------;---------
187.88666420742;+11.47864856687;    1.1035;   14.895;  -11.166;16.146141;16.714272;15.432824
187.90170869597;+11.48510351729;          ;         ;         ;21.367891;20.842783;19.587963
187.87576858171;+11.49455939177;   -0.6714;   -0.788;   -0.491;19.228714;19.797623;18.672686
187.87453354315;+11.49816773197;    2.4077;   20.961;  -28.701;18.773067;20.051035;17.659185
187.84748066534;+11.47614704901;          ;         ;         ;19.342844;         ;
187.84760426343;+11.47629220878;    1.3369;  -18.595;  -13.806;17.864176;18.685879;16.585750
187.84583715945;+11.49144437159;          ;         ;         ;21.132093;19.423933;18.671501
187.83033263995;+11.49549277881;    2.0934;  -15.027;   -1.490;20.506578;21.082554;19.458046
187.86266764694;+11.50073804555;    1.1792;   -0.945;   -2.264;20.792673;20.680355;20.086176
187.87262191876;+11.50820853122;    2.9220;   -7.143;    5.563;20.572077;21.248413;19.351856
187.85730105124;+11.51545756605;    2.1494;  -31.057;   -0.109;20.393398;21.469866;19.224830
187.87190833883;+11.51533668280;    3.9500;   -0.731;   -3.276;18.371271;19.847500;17.143188
187.92155400868;+11.50481590169;    1.8714;  -10.679;   -4.777;20.352215;20.939102;19.400630
187.92491582244;+11.50595685627;    0.3261;   -5.370;   -2.165;16.734142;17.033090;16.244423
187.91639105766;+11.50755454320;          ;         ;         ;20.932478;19.782658;18.146616
187.90349269592;+11.50790835206;   -0.0767;   -4.360;   -1.063;20.718246;21.146152;20.172718
187.93594758433;+11.53012121516;   -0.3490;   -0.186;    0.264;19.683580;19.863676;19.450970
187.92092758889;+11.53527074898;   -0.5762;   -1.803;   -5.177;20.403633;20.514412;20.011179
187.93951937284;+11.53599631910;          ;         ;         ;21.421566;20.210178;18.270090
187.89348102831;+11.51836103929;    0.3946;   -5.342;   -4.956;16.757565;17.104874;16.251886
187.88142234274;+11.53490149057;    1.4170;   -3.910;   -9.556;16.610260;17.348196;15.769655
187.91902037219;+11.53777031465;          ;         ;         ;20.931143;21.816793;19.612238
187.90378716063;+11.54147028852;    6.9713;   41.472;  -33.999;16.160870;17.620943;14.971790
187.91802183558;+11.55336685720;          ;         ;         ;20.268957;21.089392;19.114819
188.07645704456;+11.46646836517;    0.5133;   -0.078;   -6.960;19.334927;20.723791;18.165840
188.07563658756;+11.47494744604;    0.9429;  -13.088;   -8.410;19.483229;20.868885;18.264236
188.08378691629;+11.47148373351;    3.4579;   10.703;  -13.077;14.653794;15.352908;13.830411
188.13470441786;+11.48373525127;    0.9782;   -8.519;  -11.322;17.113650;17.678963;16.333889
188.14046167855;+11.49764706894;    4.5833;   -7.417;    4.295;19.912775;21.113968;18.253115
188.15545429292;+11.50029888112;    0.9518;  -14.052;    1.216;17.749990;18.523794;16.902039
188.15918290238;+11.50202235401;    0.1268;   -3.872;   -6.540;19.909275;20.264530;19.375648
188.15723288160;+11.50054702391;    2.0771;  -14.375;   -0.673;20.318180;21.123207;19.163025
188.10338635785;+11.48441866679;    0.5296;    0.772;  -15.526;20.280361;21.552616;19.050793
188.09000522498;+11.49397133255;    1.0360;  -30.825;  -11.518;20.227518;21.107016;19.069231
188.10847878912;+11.50188238119;    0.6259;   -8.523;   -7.788;16.809679;17.243992;16.206154
188.13491923860;+11.50872764167;    1.4816;  -36.371;  -21.223;18.424131;19.623379;17.310785
188.12214939952;+11.50757887237;    0.1944;   -3.741;   -3.400;18.197996;18.551030;17.686348
