RA_ICRS;DE_ICRS;Plx;pmRA;pmDE;Gmag;BPmag;RPmag
deg;deg;mas;mas/yr;mas/yr;mag;mag;mag
---------------;---------------;----------;---------;---------;-------;-------;-------
357.53480927600;+62.38794896548;    0.4653;   -0.608;    1.870;19.5344;20.0092;18.5179
357.57515438275;+62.38586213432;    0.9112;   -3.287;   -2.155;20.4258;20.7617;19.4139
357.53096483044;+62.38491028106;   -0.0419;   -0.607;   -0.259;15.3677;16.9168;14.1372
357.54118261013;+62.38216302821;    0.9599;    3.587;    0.448;14.8616;15.3731;14.1912
357.53164247683;+62.38984821300;    0.0825;   -1.270;    0.173;17.9361;18.7338;16.9888
357.57697442967;+62.39189852166;    0.3961;    0.414;   -1.014;20.4193;20.8574;19.2958
357.57627383804;+62.38929802156;    1.6987;   -1.684;    1.261;20.8085;21.0252;19.6852
357.58792175488;+62.39868644648;    0.6754;   -5.091;   -1.637;18.9952;19.7137;18.0348
357.53336845136;+62.38825447508;    0.4852;   -1.249;   -0.759;20.5141;       ;
357.54054558317;+62.38853166074;    0.4912;   -1.949;   -1.088;19.4343;20.2240;18.4022
357.59093281664;+62.40086452407;    0.7534;    2.086;   -2.878;17.1953;17.8941;16.3321
357.55712154670;+62.40283343779;    0.3926;    0.888;   -0.001;17.9936;18.7169;17.0342
357.55126809715;+62.39906183592;    0.2182;   -3.523;   -1.011;17.0190;17.7841;16.1311
357.56002396265;+62.39840889057;    0.8289;   -2.286;   -0.333;19.4033;20.1855;18.4692
357.56326703777;+62.39803869113;    0.2845;    0.256;    1.220;19.2927;20.0757;18.3714
357.56437380530;+62.38802950952;    0.0835;   -1.616;   -5.828;19.8974;20.3609;18.7247
357.56118933772;+62.39732756981;   -0.1956;   -4.747;   -0.615;20.3514;20.8394;19.3022
357.54335361857;+62.39386206213;    0.5409;   -4.886;   -1.344;17.7161;18.3213;16.7969
357.56505216646;+62.39164549514;          ;         ;         ;21.1319;       ;
357.53477748466;+62.37512688691;    0.7743;    1.008;    0.246;16.7994;17.4066;16.0416
357.52809680139;+62.38876396286;          ;         ;         ;21.0623;       ;
357.54194606684;+62.38103632234;          ;         ;         ;21.4021;       ;
357.54238832912;+62.38943946609;    0.3700;   -5.732;   -0.877;19.2684;20.0013;18.3393
357.57774172245;+62.40299315320;    0.3450;   -0.404;    0.893;18.9680;19.7523;18.0905
357.52562463937;+62.38243399697;    0.5326;   -2.572;   -1.529;20.4443;21.0715;19.3251
357.57973156343;+62.39135552885;    0.7380;   -2.298;   -2.355;19.3645;20.1366;18.1383
357.52786776072;+62.37900872273;   -0.3873;   -2.264;   -1.821;19.5693;       ;
357.54287530071;+62.39654033225;    1.3883;   -1.620;   -0.670;20.5690;20.8524;19.5940
357.57621352995;+62.40879152674;    0.8922;   -1.005;   -0.759;18.5194;19.5437;17.4410
357.56764854705;+62.39434602662;    0.6332;   -7.654;   -5.057;20.9153;21.9347;19.9311
357.27827558165;+62.38276982219;    1.7960;   -1.187;    2.592;20.6085;21.1708;19.4842
357.28606111787;+62.38072418222;    0.2039;   -0.694;   -0.256;20.6496;21.0104;19.4838
357.26635343805;+62.38184883494;   -0.0682;   -3.767;    0.170;19.0992;19.9464;18.1185
357.28371188364;+62.38084563911;    0.9133;   -2.715;    1.905;20.7453;21.1250;19.6886
357.26913072155;+62.38031205350;    0.3352;   -2.718;   -1.442;18.7152;19.5312;17.8020
357.28196326370;+62.38181556806;    0.1085;   -2.632;   -1.268;18.6594;19.5684;17.6505
357.28734236202;+62.38091319857;    0.1738;   -2.333;   -1.896;19.6870;20.2888;18.5988
357.29073258378;+62.38758878384;    0.1688;    0.033;   -1.580;20.1109;21.0724;18.8624
357.28170617894;+62.38523087209;    0.7231;   -5.400;   -1.951;18.8838;19.6027;17.9013
357.25693424429;+62.39690237512;    0.8470;   -4.362;    0.242;20.0900;20.6149;19.0248
357.27647829597;+62.39203314290;   -0.7738;   -1.628;   -0.591;20.2004;20.7674;19.0562
357.28203178603;+62.39455757641;   -0.8279;   -4.440;   -2.020;20.5744;20.8199;18.9816
357.28865211531;+62.40877227831;          ;         ;         ;20.9409;       ;
357.22308762490;+62.38876008118;    0.9775;   -0.661;   -9.930;20.0087;21.3549;18.7745
357.22586483979;+62.38973325556;    0.0698;   -1.062;    0.291;16.7989;17.9799;15.6074
357.26807904397;+62.39423397592;          ;         ;         ;21.0159;       ;
357.25496923923;+62.40244855831;    0.3472;   -2.961;    0.456;19.0411;20.0428;18.0548
357.26992925368;+62.40485572584;    0.3219;   -3.397;   -1.345;14.2334;14.5743;13.7071
357.28771740104;+62.40849524790;    0.5551;   -3.734;   -0.372;19.5260;       ;
357.26609232356;+62.40374387685;    0.7217;   -2.665;    1.338;17.7843;18.4032;16.8462
357.24678154199;+62.38254998464;    0.1173;   -0.495;    0.631;17.3164;18.2224;16.3498
357.27141820065;+62.38706726882;    0.1852;   -2.084;   -0.120;18.2335;18.9656;17.3311
357.23028674829;+62.38988025906;          ;         ;         ;21.1190;       ;
357.27440859227;+62.39995548459;    0.4080;   -1.662;   -0.684;18.1510;18.9647;17.1193
357.22650129191;+62.38983131859;    0.9386;   -2.035;   -1.151;19.2441;       ;
357.26720679053;+62.39887091245;   -0.0452;   -1.494;   -0.920;19.8827;20.0063;18.3689
357.26560127546;+62.40371831278;    0.5383;   -2.819;   -4.893;20.0717;       ;
357.25935621610;+62.38526201928;    0.9211;    2.479;   -6.726;16.8587;17.6044;16.0100
357.29037733250;+62.40709780046;   -0.3798;   -2.477;    0.390;19.7627;       ;
357.25869166927;+62.39170171236;          ;         ;         ;21.1147;       ;
357.28937876145;+62.40660167861;    0.3721;   -1.461;   -0.970;17.3421;18.6852;16.0760
357.28103112890;+62.40522157266;    0.4401;    0.080;    0.852;17.8187;18.5915;16.9188
357.27840944915;+62.40464857076;    0.3633;   -4.337;   -2.160;19.3172;20.2153;18.2767
357.24319027384;+62.38450236065;    0.4814;   -2.127;   -0.947;19.4952;20.2436;18.4399
357.24891849297;+62.39327587098;    0.0780;   -4.275;   -1.101;19.7896;20.5110;18.8202
357.24202383294;+62.39428881257;          ;         ;         ;21.0430;       ;
357.26243378556;+62.39231080006;    0.5909;   -2.880;   -2.220;18.5539;19.3880;17.6488
357.24784662766;+62.39201144431;    0.5567;   -1.705;    1.281;20.1164;20.7593;19.0636
357.27586492208;+62.39313562719;   -0.6728;   -2.464;   -0.662;19.7110;20.4237;18.6751
357.22914805526;+62.38620867110;          ;         ;         ;21.2371;       ;
357.28328428118;+62.41174835141;    0.4011;   -2.042;   -0.889;18.3167;19.0508;17.4064
357.25331307337;+62.39682684172;          ;         ;         ;20.9086;21.1821;20.0373
357.23003200202;+62.39272876094;          ;         ;         ;21.1976;       ;
357.27318080330;+62.38604033976;    1.0799;   -4.343;    4.896;20.7396;21.1583;19.3057
357.28875742602;+62.41264789297;    0.7674;    2.226;    2.855;17.0896;17.8486;16.2223
357.27001866414;+62.40754880245;    0.5420;   -3.788;    0.080;20.1052;20.6235;18.9422
357.23523467795;+62.39157178851;   -0.4323;   -2.379;   -1.675;20.1464;21.0625;19.0549
357.23776678287;+62.38652549820;    0.4853;   -2.369;   -0.496;20.5200;21.1633;19.3487
357.29212613003;+62.39674914924;    0.9171;   -2.978;    0.268;20.2241;20.8398;18.9428
357.28953898985;+62.40009778022;    1.9161;   -5.650;   -2.212;20.7950;21.2242;19.3876
357.25182411341;+62.39046772886;    0.1750;   -2.268;   -0.567;17.0179;17.5931;16.2852
357.28358277660;+62.39973030927;   -0.3873;   -0.119;    1.453;20.3154;20.8693;19.0890
357.25887625650;+62.39613851393;    0.7191;   -3.563;   -2.791;15.8019;16.2452;15.1584
357.29028027949;+62.40244841360;    0.3843;   -3.307;   -1.798;16.8679;17.4551;16.1108
357.26765050344;+62.39616662859;    0.9047;   -0.955;   -1.939;20.1467;21.1415;19.0263
357.27229742138;+62.39112616514;   -0.5808;   -4.417;   -2.313;19.8652;20.5698;18.8744
357.26564795075;+62.39526548515;    0.2032;   -1.796;   -0.749;19.2839;20.2042;18.2361
357.24112360481;+62.39065058381;    0.2178;   -3.432;   -1.410;19.9926;20.5582;18.9468
357.28089624018;+62.39178648210;    0.3790;   -2.595;   -1.013;19.6139;20.4320;18.5441
357.27131664561;+62.39041118846;    0.2018;   -3.657;   -3.247;19.1155;19.8790;18.1167
357.22399661276;+62.38646619602;          ;         ;         ;21.0541;       ;
357.26349216606;+62.38860420815;    0.3120;   -3.809;   -7.625;17.5824;18.3299;16.7205
357.26598152359;+62.39917274882;    0.2458;    2.831;   -1.002;16.2298;17.1790;15.2474
357.28720714588;+62.40834743138;    1.0851;   -1.717;   -1.725;19.1670;19.5787;17.6787
357.27269071480;+62.40020081789;    0.5121;   -4.765;   -2.791;15.9924;16.6943;15.1609
357.24266527738;+62.39599735040;   -0.0029;   -1.333;   -1.807;20.4543;20.6883;19.2892
357.22025195295;+62.39073841438;    0.4435;   -3.623;   -1.660;16.1780;16.7906;15.4110
357.27090328578;+62.38412170183;    0.0847;   -2.231;   -0.809;17.7911;18.5792;16.9015
357.26194593509;+62.38127295998;    0.4725;   -2.599;    0.380;20.0973;20.8013;19.0505
357.26406718674;+62.40424586075;   -1.2992;   -0.343;   -3.370;19.9504;20.4643;18.7810
357.23826926002;+62.39410897445;    0.2704;   -5.940;   -0.419;19.2151;19.9591;18.2446
357.27516746062;+62.40751274927;    0.3374;   -3.481;   -1.052;18.6736;19.7407;17.5986
357.27091326377;+62.39806902494;   -0.3215;   -2.659;    0.083;19.8341;20.4156;18.7286
357.26403336334;+62.39913814278;          ;         ;         ;20.9005;20.9337;19.3153
357.23203925057;+62.38887563249;    1.1892;   -1.452;   -3.947;20.7953;21.3695;19.8066
357.25716291706;+62.39865743907;   -0.5662;   -3.432;   -1.423;20.0647;20.9348;19.1033
357.24957444720;+62.39817397232;    0.3536;   -0.867;   -0.381;18.7839;19.5062;17.8846
357.27015050034;+62.39905723005;    0.0512;   -2.114;   -0.750;20.0498;20.6946;18.9157
357.40532081612;+62.36866374053;    0.5497;   -3.299;   -2.103;19.4135;20.1995;18.4245
357.43087600851;+62.37098154925;          ;         ;         ;21.0200;       ;
357.42712316188;+62.37717178058;    0.0255;    1.794;   -3.134;19.7889;20.4283;18.7751
357.44178429876;+62.38224498463;   -0.0791;   -1.553;    1.695;20.4113;21.2988;19.2529
357.43278392215;+62.37849215977;    1.6681;   -5.694;   -1.480;19.7811;20.1739;18.3583
357.43242574162;+62.37873286755;    1.4444;   -3.078;   -0.684;20.3417;       ;
357.42485498301;+62.37617640764;    0.9343;   -4.320;   -4.862;20.1865;20.7538;19.0111
357.43475168736;+62.37073695890;    0.4942;   -2.685;   -1.673;20.2233;20.6866;18.7353
357.43931683936;+62.37134663097;    0.4781;   -3.494;    0.647;17.7210;18.2448;16.5208
357.43586133034;+62.38500839022;    0.5037;   -1.178;   -0.236;20.5533;20.9519;19.2920
357.42950659131;+62.36827324101;    0.4199;   -0.765;    1.442;20.9836;20.8644;19.6904
357.41354522674;+62.37216639430;    0.5999;   -3.955;   -0.589;18.8980;19.7858;17.8693
357.44406185244;+62.38003507386;   -0.2724;   -0.958;   -1.479;18.7014;19.6214;17.6772
357.41809897651;+62.37872751088;   -1.8394;   13.638;   -6.314;17.1485;17.8552;15.9419
357.43147685312;+62.38187039755;    0.8897;   -3.488;    1.588;19.5506;20.2889;18.3919
357.41614378024;+62.37821221626;    0.8034;   -6.239;   -2.580;17.3151;18.0763;16.4370
357.40146682370;+62.37241855076;    0.1630;   -1.349;   -0.715;19.2800;20.0005;18.3401
357.43171324411;+62.38692844443;    0.0150;   -0.479;   -1.912;19.2696;20.0519;18.2463
357.43483003754;+62.38595028202;    0.5814;   -7.364;   -4.448;19.2444;20.3968;18.0873
357.43826594700;+62.37078108542;    0.1172;   -2.316;   -2.166;14.4074;15.8109;13.2281
357.43129603434;+62.36917515913;    0.3867;   -3.882;    0.424;16.7773;17.4963;15.9340
357.43522895690;+62.36707851404;    1.2105;   -7.630;    1.368;19.3804;20.1959;18.1668
357.44196020781;+62.36878322567;    1.1257;    0.919;   -3.212;17.3681;18.2109;16.4363
357.43319745236;+62.38317298630;    0.2894;   -4.103;   -1.928;17.3447;18.0094;16.4974
357.42465899298;+62.36995517784;    0.3913;   -1.899;   -1.232;17.7297;18.4680;16.8746
357.41580588853;+62.36882007243;    0.3152;   -2.413;   -0.923;17.8320;18.5076;16.9935
357.43804547972;+62.38509552010;    0.1996;    3.235;   -3.103;17.1233;17.9630;15.9845
357.44347324070;+62.38496822773;          ;         ;         ;20.9627;20.8913;19.5747
357.43309301093;+62.37268943510;          ;         ;         ;20.7680;20.7320;19.3109
357.43512819961;+62.38453494474;    0.0109;   -2.048;   -0.173;20.8864;20.5359;19.5107
357.44258721769;+62.37808034783;    1.3807;    0.936;    1.936;20.8683;21.1143;19.5115
357.42876572150;+62.37205010275;          ;         ;         ;20.9810;21.7396;19.6778
357.41784943105;+62.36805689787;    0.0367;   -2.477;   -0.764;17.4002;18.0149;16.5960
357.40328086555;+62.36836382720;    0.1657;   -2.401;   -0.107;19.1620;19.9602;18.0702
357.44134036292;+62.38929396977;    0.3587;   -3.627;   -1.109;19.8192;20.7228;18.7129
357.42084526652;+62.37312305797;    0.0490;   -1.241;   -0.738;19.5547;20.3425;18.5055
357.42541335932;+62.37300726763;    0.0441;   -2.312;   -1.847;19.0048;19.8114;18.0164
357.43109769959;+62.37475306065;    0.9480;   -3.434;   -0.159;20.3893;20.9465;19.2770
357.44532544021;+62.36968162583;    0.3063;   -0.642;    0.397;19.6752;20.5382;18.6273
357.43916979912;+62.36705021529;    0.5940;    1.438;   -1.191;19.4678;20.1709;18.1505
357.39984873035;+62.37305340516;    0.2224;   -2.567;   -0.659;19.9838;20.3985;18.9027
357.35033677138;+62.38506626612;    1.0487;   -2.359;   -0.097;20.1728;20.9470;18.9724
357.36482712984;+62.38936066179;    0.2083;   -1.136;    0.144;15.1813;16.2255;14.1402
357.36786101188;+62.37407123707;    1.8138;   -3.386;   -0.459;20.7758;21.1280;19.7054
357.33362141022;+62.37794127710;    0.9012;   -7.992;   -3.853;15.6833;16.2599;14.9588
357.36900754298;+62.38346065898;    0.2595;   -3.005;   -1.258;16.8005;17.4113;16.0014
357.36848915073;+62.38246830038;    0.0521;   -3.150;   -0.372;18.1342;18.7582;17.1776
357.36284258013;+62.37245026175;   -0.1717;   -4.340;   -1.064;20.4410;20.7247;19.4182
357.36239599233;+62.37750881045;   -0.0838;   -0.602;   -1.399;18.8335;20.0156;17.6644
357.35891563319;+62.37060862330;    0.4573;   -1.492;   -1.061;20.3328;20.8649;19.3153
357.33993305460;+62.37482415572;   -0.0468;   -1.885;   -0.599;19.2123;19.9187;18.1748
357.33651837126;+62.37564924101;    0.3755;   -3.428;   -1.116;15.1144;15.4326;14.6121
